고유번호,노선,노선명칭,역명칭,운행방향1,운행방향2,엘리베이터 자막,사용여부,출구정보,전화번호
236,5,5호선,마포,방화,"상일도,마천","승강기 위치는 한화오벨리스크 주변 1번출구 쪽에 있습니다.    1번출구 엘리베이터를 이용하십시오.    엘리베이터에 내리셔서 직진하시면 우측에 개찰구가 보입니다.    개찰구에서 직진하시면 엘리베이터가 보입니다.    엘리베이터를 이용하시어 승강장으로 내려오십시오.    승강장에 내리시면 여의나루, 공덕 방면 승강장 위치입니다",Y,"||1@한강시민공원, 마포대교 ||,||2@여의도선착장, 한강관리사업소 ||,||3@63빌딩, 여의도초등학교, 여의도중학교, 여의도고등학교 ||,||4@대농빌딩, 농협 ||",긴급전화(역무실) : 02-6311-5281
253,5,5호선,아차산,방화,"상일도,마천",승강기 위치는 대공원 주변 3번출구 쪽에 있습니다.    3번출구 엘리베이터를 이용하십시오.    엘리베이터에 내리셔서 직진하시면 좌측에 엘리베이터가 보입니다.    엘리베이터를 이용하시어 승강장으로 내려오십시오.    승강장에 내리시면 광나루 방면 승강장 위치입니다.,Y,"||1@중곡제4동 ||,||2@구의제2동, 동의초등교 ||,||3@경북초등교, 구의제2동사무소 ||,||4@어린이대공원후문, 선화예술중고교 ||,||5@능동 ||",긴급전화(역무실) : 02-6311-5451
151,3,3호선,을지로3가,대화,수서,승강기 위치는 10번 출구쪽에 있습니다      승강기를 이용하여 지하 1층 대합실로 내려가십시오.      정면에 있는 승강기를 이용하여 승강장으로 내려가십시오,Y,"||1@상업은행,청계천,||,||2@을지로4가,대림상가,||,||3@충무로,명보극장,||,||4@종로3가 방면, 청계천, 수표동, 서울청소년수련관, 기계공구상가||,||5@입정동, 청계천 방면||,||6@을지로4가 방면||,||7@인현동, 을지로3가 치안센터, 을지로4가 우체국||,||8@인현동, 충무로 방면||,||9@충무로 방면, 명동성당, 중부경찰서||",긴급전화(역무실) : 02-6110-3301
181,4,4호선,한성대입구,당고개,오이도,승강기 위치는 4번 출구쪽에 있습니다      승강기를 이용하여 지하 1층 대합실로 내려가십시오.      우측 방향으로 이동하여 개찰구를 통과하십시오.      정면 승강기를 이용하여 승강장으로 내려가십시오,Y,"||1@돈암동 방면, 동소문동 2.3가||,||2@한성대학교, 삼선시장, 한성여중.고교, 경동고교||,||3@삼선동 1.3가, 삼선치안센터, 한성대학교||,||4@혜화방면, 카톨릭대신학대학||,||5@혜화문, 성북동주민센터, 성북1치안센터, 경신중.고교, 아름다운가게, 최순우옛집||,||6@동소문동, 동구여상고교, 홍익중.고교, 한신.한진아파트, 녹색연합, 우촌초등학교,||,||7@돈암동 방면, 삼선중학교, 동소문동 우체국, 송산아파트||",긴급전화(역무실) : 02-6110-4191
147,3,3호선,독립문,대화,수서,승강기 위치는 1번 출구쪽에 있습니다      승강기를 이용하여 지하 2층 대합실로 내려가십시오.      우측 방향으로 이동하신 후 승강기를 이용하여 승강장으로 내려가십시오.,Y,"||1@무악재, 무악동주민센터, 선바위, 인왕산 국사당, 인왕산 아이파크아파트||,||2@무악동, 기업은행 독립문지점, 무악현대아파트||,||3@행촌동, 독립문로터리, 사직터널, 독립문초등학교, 대신중.고교, 대성맨션아파트, 아름다운 가게, 종로문화체육센터||,||4@독립문, 독립문지구대, 천연동주민센터, 서대문독립공원, 금화터널, 영천시장, 삼호아파트, 독립문극동아파트, 서대문노인종합복지관,||,||5@무악재, 현저동, 서대문형무소역사관, 한성과학고교, 서대문구의회, 대한노인회서대문구지회||",긴급전화(역무실) : 02-6110-3261
95,2,2호선,충정로,시청,시청,승강기 위치는 4번출구 쪽에 있습니다.      승강기를 이용하여 지하 1층 대합실로 내려가십시오.      좌측 방향으로 이동하신 후      승강기를 이용하여 승강장으로 내려가십시오,Y,"||1@도시기반시설본부, 미동초등학교||,||2@충정로3가, 사랑의장기기증운동본부||,||3@프랑스대사관, 서울시상수도사업본부, 경찰청, 서대문경찰서, 국민권익위원회||,||4@의주로2가 방면, 서소문공원, 중림동약현성당, 국방기술품질원(기술기획본부), (재)한국여성인권진흥원||,||5@중림동, 중림동약현성당, 중림파출소, 봉래초등학교, 경기여자상업고등학교, 손기정기념공원, 손기정문화체육센터||,||6@아현동, 환일중.고등학교||",긴급전화(역무실) : 02-6110-2431
383,9,분당선,보정,선릉,보정,,Y,,긴급전화(역무실) : 031-265-7736
391,10,중앙선,청량리,용산,팔당,,Y,,긴급전화(역무실) : 02-3299-7114
415,12,인천선,작전,계약,동막,,Y,"||1@기아자동차영업소, 하나정형외과, 청해부페, 작전2동사무소, 근로복지공단, 계양구의회 ||,||2@중소기업은행, 작전종합시장, 부평컨트리클럽, YMCA북부지회, 코오롱아파트, 작전1동사무소 ||,||3@의료보험관리공단, 신천지웨딩홀부페, 작전새마을금고, 신동양아파트 ||,||4@호진자동차학원, 북인천세무서, 제일은행, 송재현치과, 미도아파트 ||,||5@부평전화국계산분국, 한마음의원, 작전파출소, 현대백화점, 현대3차아파트, 효성동초등교, 효성남초등교 ||,||6@경기주유소, 명성웨딩홀, 효성신협, 운석전자창고, (주)서광 ||,||7@북인천전산직업학교, 큰꽃유치원, 승원학원, 중앙그린빌라 ||,||8@김소아과의원, 새마을금고, SK주유소, 천금연립, 계산예술극장 ||",긴급전화(역무실) : 032-543-3116
417,12,인천선,부평구청,계약,동막,,Y,"||1@부평세관, 갈산중교, 어린이공원, 갈산초등교, 부평공고, 부일중교, ||,||2@근린공원, 여성문화회관, 부평구청, 북구도서관, 부평농협, 농협(갈산), 국민은행, 하나로마트, 선일교회, 백마웨딩홀, 개흥초등교 ||,||3@북인천등기소, 부평경찰서, 안병원, 대우자동차남문, 마장초등교, 신한은행, 동관제일교회, 미도아파트, 쌍용아파트, 금호아파트, 부평1동천주교 ||,||4@대우자동차정문||",긴급전화(역무실) : 032-513-3118
419,12,인천선,부평,계약,동막,,Y,"||1@부평시장, 부평소방서, 북부지방노동사무소, 부평구보건소, 부흥초등교, 서울은행, 주택은행, 국민은행, 한미은행, 부평중부교회, 대광장로교회, 대영장로교회, 부평극장, 진선미예식장 ||,||2@역전파출소, 고용안정센터, 북인천우체국, 부평서초등교, 부평남초등교, 부원중학교, 삼성증권, 농협중앙회, 문화예숙장 ||",긴급전화(역무실) : 032-515-9103
21,1,1호선,명학,구로,천안,,Y,"||1@만안구청,안양경찰서,성결대,스카이부페,중앙병원,교도소,수원,의왕,||,||2@안양공단,평촌신도시,||",긴급전화(역무실) : 031-441-7788
25,1,1호선,시흥,구로,천안,,Y,||1@평화자동차학원||,긴급전화(역무실) : 02-803-0019
55,1,1호선,서울역,소요산,인천,승강기 위치는 2번출구 쪽에 있습니다.      승강기를 이용하여 지하1층 대합실로 내려가십시오.      정면에 있은 승강기를 이용하여 승강장으로 내려가십시오.,Y,"||1@남영동, 서울역(KTX), 서울시티투어버스 타는 곳, 한국철도공사 서울본부, 한국철도시설공단 수도권본부||,||2@서울역 광장, 국민권익위원회, 서울역지구대, 역전우체국, 중림동(약현)성당||,||3@봉래동 1가, 남대문(숭례문), 한국산업안전보건공단, 프랑스 문화원, 한국주택금융공사, 기업은행 남대문지점||,||4@남창동 방면, 남대문로 5가, 남대문(숭례문), 남대문시장, 건강보험심사평가원 서울지원||,||5@퇴계로 방면, 남산공원 방면, 한국장학재단||,||6@세브란스빌딩||,||7@퇴계로, 남대문시장||,||8@용산도서관, 남산공원||,||9@남대문경찰서||",긴급전화(역무실) : 02-6110-1331
149,3,3호선,안국,대화,수서,승강기 위치는 6번 출구쪽에 있습니다      승강기를 이용하여 지하 2층 대합실로 내려가십시오.      정면에 있는 승강기를 이용하여 승강장으로 내려가십시오.,Y,"||1@안국동.안국우체국, 경복궁방면, 세계장신구박물관, 국립민속박물관, 서울시티투어버스타는 곳, 덕성여중고교, 정독도서관, 풍문여자고등학교, 한국걸스카우트연맹, 서울교육사료관, 티베트박물관||,||2@가회동, 가회동주민센터, 감사원방면, 헌법재판소, 재동초등학교, 북촌미술관, 서울무형문화재교육전시장, 가회박물관, 재동||,||3@창덕궁, 감사연구원, 보건복지부, 중앙중.고교, 원서공원, 대동세무고등학교, 소청심사위원회, 북촌문화센터, 한국미술박물관||,||4@일본문화원, 운현초등학교, 운현궁, 운니동, 교동초등학교, 종로크라운호텔, 한국사이버대학교, 덕성여자대학교 교육대학원 문화.산업대학원||,||5@경운동, 낙원상가, 한국-아랍친선협회, 천도교중앙 대교당, 한국여성인권진흥원, 서울노인복지센터, 서울시어르신상담센터, 열린 사이버대학교, 종로세무서||,||6@한국장애인고용공단, 인사동, 골동품상가, 경운동, 목인박물관, 관훈동, 종로경찰서, 체신기념관, 국세청, 일본대사관, 외교통상부 여권.이주영사과, 종로구청, 조계사(템플스테이), 세종로출입국||",긴급전화(역무실) : 02-6110-3281
152,3,3호선,충무로,대화,수서,승강기 위치는 7번 출구쪽에 있습니다      승강기를 이용하여 지하 1층 대합실로 내려가십시오.      정면으로 이동하신 후 승강기를 이용하여 지하 2층 대합실로 내려가십시오.      정면에 있는 리프트를 이용하여 승강장으로 내려가십시오,Y,"||1@대한극장,행복예식장,삼성제일병원||,||2@필동,중대부속병원,||,||3@중대부속병원,한국의집,||,||4@남산,중부세무서,아스토리아호텔||,||5@극동빌딩,영락교회,||,||6@제일은행,농협,||,||7@매일경제신문사||,||8@충무로4가||,||9@국민은행,진양상가,삼풍상가||",긴급전화(역무실) : 02-6110-4231
165,3,3호선,도곡,대화,수서,승강기 위치는 3번 출구쪽에 있습니다      승강기를 이용하여 지하 3층 대합실로 내려가십시오.      우측 방향으로 이동하신 후      리프트를 이용하여 승강장으로 내려가십시오.,Y,"||1@삼성래미안,도곡렉슬아파트, 숙명여중고교, 중앙대부속고교, 서울대도초등학교, 도곡주공아파트||,||2@대치주공,청실아파트, 대치1동주민센터, 단국대부속중고교, 대치지구대, 동부센트레빌, 신한은행, 국민은행, 단국공업고등학교||,||3@개포고교, 수도전기공고교, 개포우성아파트, 선경아파트, 대청중학교, 신한은행, 개포 제5공원||,||4@경남아파트, 구룡중학교, 군인공제회, 타워팰리스, 신한은행||",긴급전화(역무실) : 02-6110-3441
220,5,5호선,김포공항,방화,"상일도,마천",,Y,"||1@국제선제1청사 ||,||2@국내선청사 ||,||3@국제선제2청사 ||,||4@주차장||",긴급전화(역무실) : 02-6311-5121
264,5,5호선,방이,방화,"상일도,마천",승강기 위치는 대림아파트 주변 3번출구 쪽에 있습니다.    3번출구 엘리베이터를 이용하십시오.    엘리베이터에 내리셔서 직진하시면 좌측에 개찰구가 보입니다.    개찰구에서 좌측으로 직진하시면 엘리베이터가 보입니다.    엘리베이터를 이용하시어 승강장으로 내려오십시오.    승강장에 내리시면 오금 방면 승강장 위치입니다.,Y,"||1@국민은행, 보람은행, 중소기업은행 ||,||2@현대아파트 ||,||3@방이대림아파트 ||,||4@제일은행, 송파자동차검사소 ||",긴급전화(역무실) : 02-6311-5561
279,6,6호선,창신,응암,봉화산,"승강기 위치는 창신역 4번출구에 있습니다.    4번출구 엘리베이터를 이용하시어 지하1층 대합실에서 내리십시오.    지하1층에 내리셔서 직진하시면 우측에 개찰구가 보입니다.    개찰구에서 직진하시면 엘리베이터가 보입니다.    엘리베이터를 이용하시어 승강장으로 내려오십시오.    승강장에 내리시면 동묘앞, 보문 방면 승강장입니다",Y,"||1@창신3동사무소, 창신시장, 종로종합사회복지관, 창신초등학교||,||2@서일정보산업고등학교, 명신초등학교, 한성대학교, 한성여자중.고등학교||,||3@숭인제1동, 동신초등학교||,||4@숭일파출소, 숭인1동사무소, 숭인동우체국||",긴급전화(역무실) : 02-6311-6371
288,6,6호선,삼각지,응암,봉화산,"4, 6호선 환승은 승강장에서 직진하시면 장애인리프트가 보입니다.    장애인리프트를 이용하시어 지하3층 대합실로 올라가십시오.    지하3층 대합실에서 직진하시면 4호선 환승통로가 보입니다.    승강장에 내려오시면 오이도 방면 승강장 위치입니다",Y,"||1@국방부, 서울지방보훈청, 전쟁기념관||,||2@한강로제1동||,||3@용산전화국||,||4@한강로제2동||,||5@용산소방서||,||6@용산등기소, 용산초등학교||,||7@한강로제2동, 용산초등학교||,||8@용산등기소, 용산초등학교, 한강로1동사무소||,||9@한강로제1동||,||10@한강로제1동||,||11@삼각지파출소, 전쟁기념관북문, 전우회관평화홀||,||12@전쟁기념관정문||,||13@국방부, 한강로제2동||,||14@서울지방보훈청, 한강로제1동||",긴급전화(역무실) : 02-6311-6281
290,6,6호선,공덕,응암,봉화산,,Y,"||1@마포우체국, 국민건강보험공단, 서강로||,||2@공덕동로터리, 한국산업인력공단, 신촌방면||,||3@공덕2동사무소, 서대문방면, 마포경찰서방면||,||4@공덕제1동, 공덕초등학교, 서울지방법원서부지원방면||,||5@만리동고개, 공덕시장||,||6@신공덕동사무소, 한겨레신문사, 효창공원방면||,||7@도화제1동, 도화1동사무소||,||8@국민연금관리공단, 근로복지공단, 백범로||",긴급전화(역무실) : 02-6311-6261
